symbole;date;ouverture;haut;bas;cloture;volume
ONTBF.bf;15/05/2025;2400;2400;2400;2400;9306
ONTBF.bf;15/07/2024;2850;2880;2850;2880;6594
ONTBF.bf;15/08/2024;2600;2600;2600;2600;4016
ONTBF.bf;15/10/2024;2390;2390;2350;2350;3551
ONTBF.bf;15/11/2024;2365;2370;2365;2370;2134
ONTBF.bf;16/04/2025;2650;2700;2650;2700;2181
ONTBF.bf;16/05/2025;2400;2400;2390;2390;1611
ONTBF.bf;16/06/2025;2690;2690;2600;2600;4311
ONTBF.bf;16/07/2024;2880;2900;2880;2900;3656
ONTBF.bf;16/08/2024;2600;2600;2595;2595;6506
ONTBF.bf;16/09/2024;2400;2580;2400;2580;3230
ONTBF.bf;16/10/2024;2335;2350;2335;2350;65927
ONTBF.bf;16/12/2024;2300;2300;2300;2300;2771
