symbole;date;ouverture;haut;bas;cloture;volume
BICC.ci;10/07/2024;9885;9885;9200;9200;172
BICC.ci;10/07/2025;16500;16500;16275;16275;210
BICC.ci;10/09/2024;10750;10750;10750;10750;14
BICC.ci;10/10/2024;11100;11100;10530;10530;38
BICC.ci;10/12/2024;13500;13500;13500;13500;2628
BICC.ci;11/02/2025;15990;15990;15500;15500;402
BICC.ci;11/03/2025;15995;15995;15995;15995;125
BICC.ci;11/04/2025;15900;15900;14915;14915;1149
BICC.ci;11/06/2025;16800;17000;16800;17000;52
BICC.ci;11/07/2024;9200;9885;9200;9885;48
BICC.ci;11/07/2025;16500;16500;16500;16500;1747
BICC.ci;11/09/2024;10750;10750;10500;10500;55
BICC.ci;11/10/2024;11000;11000;11000;11000;11
BICC.ci;11/11/2024;12000;12900;12000;12900;4081
BICC.ci;11/12/2024;13500;13800;13500;13800;1052
BICC.ci;12/02/2025;15500;15500;15500;15500;1
BICC.ci;12/03/2025;15995;15995;15950;15950;208
BICC.ci;12/06/2025;17000;17000;17000;17000;1520
BICC.ci;12/07/2024;9880;9880;9800;9800;226
BICC.ci;12/08/2024;9725;9725;9700;9700;350
BICC.ci;12/09/2024;10990;10990;10160;10160;18
BICC.ci;12/11/2024;12900;12900;12900;12900;1923
